model_name,num_children,has_parent,is_in_records,license,author
abhinay71/openhermes-mistral-dpo-gptq,0,False,True,,
abhishek-ignite/open-llama-3b-ignite-1,0,False,True,,
abhishekchohan/OpenReasoning-Nemotron-32B-W4A16,0,False,True,,
abhyudit309/openvla-7b-finetuned-v1,0,False,True,,
aburnazy/open_llama_3b_alpaca,0,False,True,,
acen20/ICKGv2.0-openvino-int4,0,False,True,,
acen20/Meta-Llama-3-8B-Instruct-openvino-int4,0,False,True,,
acen20/Mistral-7B-Instruct-v0.2-openvino-int4,0,False,True,,
achamajames/openai-whisper-large-v2__colab1,0,False,True,,
achamajames/openai-whisper-small-colab,0,False,True,,
abdusah/ft-opensubs-ar-en-marianmt,0,False,True,,
abdusah/ft-opensubs-ar-en,0,False,True,,
abdulmannan-01/openscholar-8b-lora-finetuned-orca-dataset-merged,0,False,True,,
aamijar/mistral-7b-openplatypus-Qlora-r8-wnli-epochs5-adapter,0,False,True,,
a-F1/Qwen2.5-7B-Open-R1-Distill-mixed,0,False,True,,
a460902075/control_openpose.pth,0,False,True,other,
a6047425318/openvla-simplereaching,0,False,True,apache-2.0,
a8nova/OpenELM-270M-Instruct,0,False,True,,
aaabiao/OpenR1-Qwen-7B-SFT,0,False,True,,
aaditya/OpenBioLLM-Llama3-8B-GGUF,0,False,True,mit,
aadvssbs/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
aakritkumar04/llama2-openassistant,0,False,True,,
aalexchengg/Deepseek-Coder-V2-Lite-13B-Instruct-Open-R1-Distill,0,False,True,,
aanosov/openchat36_lora-3800-1100-0106,0,False,True,,
abdulmannan-01/openscholar-8b-lora-finetuned-orca-dataset,0,False,True,,
aanosov/openchat36_lora-3800-1100-3005,0,False,True,,
aaref/open-nmt-translator-fine-tune-europarl,0,False,True,,
aazizyan/openai-whisper-large-v2-LORA-ka,0,False,True,,
abazarasd/openrail,0,False,True,openrail,
abcfd/gpt_0.125B_global_step200_openassistant,0,False,True,,
abchdi/control_v11p_sd15_openpose,0,False,True,,
abdullah/lora_openai_whisper_small_bengali_multi_adapter,0,False,True,,
abdullahbl/openai-whisper-small-arabic-fine-tuned,0,False,True,,
abdullahbl/openai-whisper-tiny-arabic-peft,0,False,True,,
XxxxxxxxxxxxR/Qwen2.5-7B-Open-R1-Distill-GRPO,0,False,True,,
Xinyue123/llama2-7b-chat-openassistant-guanaco,0,False,True,,
Pandru/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
Tristan/fasttext-410m-raw-openbookqa-gs4,0,False,True,,
Tristan/fasttext-1b-openbookqa,0,False,True,,
Tristan/fasttext-1b-openbookqa-gs0,0,False,True,,
Tristan/fasttext-1b-openbookqa-gs10,0,False,True,,
Tristan/fasttext-1b-openbookqa-gs2,0,False,True,,
Tristan/fasttext-1b-openbookqa-gs3,0,False,True,,
Tristan/fasttext-1b-openbookqa-gs5,0,False,True,,
Tristan/fasttext-1b-openbookqa-gs7,0,False,True,,
Tristan/fasttext-1b-openbookqa-gs8,0,False,True,,
Tristan/fasttext-1b-raw-openbookqa,0,False,True,,
Tristan/fasttext-1b-raw-openbookqa-gs10,0,False,True,,
Tristan/fasttext-1b-raw-openbookqa-gs2,0,False,True,,
Tristan/fasttext-1b-raw-openbookqa-gs9,0,False,True,,
Tristan/fasttext-410m-openbookqa,0,False,True,,
Tristan/fasttext-410m-openbookqa-gs10,0,False,True,,
Tristan/fasttext-410m-openbookqa-gs2,0,False,True,,
Tristan/fasttext-410m-openbookqa-gs4,0,False,True,,
Tristan/fasttext-410m-openbookqa-gs5,0,False,True,,
Tristan/fasttext-410m-raw-openbookqa,0,False,True,,
Tristan/fasttext-410m-raw-openbookqa-gs0,0,False,True,,
Tristan/fasttext-410m-raw-openbookqa-gs1,0,False,True,,
Tristan/fasttext-410m-raw-openbookqa-gs11,0,False,True,,
Tristan/fasttext-160m-raw-openbookqa-gs6,0,False,True,,
Tristan/fasttext-160m-raw-openbookqa-gs4,0,False,True,,
Tristan/fasttext-160m-raw-openbookqa-gs11,0,False,True,,
Tristan/dclm-sampled-labels-410m-openbookqa-gs0,0,False,True,,
Tristan/dclm-sampled-labels-160m-openbookqa-gs7,0,False,True,,
Tristan/dclm-sampled-labels-1b-openbookqa,0,False,True,,
Tristan/dclm-sampled-labels-1b-openbookqa-gs1,0,False,True,,
Tristan/dclm-sampled-labels-1b-openbookqa-gs11,0,False,True,,
Tristan/dclm-sampled-labels-1b-openbookqa-gs4,0,False,True,,
Tristan/dclm-sampled-labels-1b-openbookqa-gs6,0,False,True,,
Tristan/dclm-sampled-labels-1b-openbookqa-gs8,0,False,True,,
Tristan/dclm-sampled-labels-1b-openbookqa-gs9,0,False,True,,
Tristan/dclm-sampled-labels-410m-openbookqa,0,False,True,,
Tristan/dclm-sampled-labels-410m-openbookqa-gs1,0,False,True,,
Tristan/fasttext-160m-raw-openbookqa,0,False,True,,
Tristan/dclm-sampled-labels-410m-openbookqa-gs10,0,False,True,,
Tristan/dclm-sampled-labels-410m-openbookqa-gs2,0,False,True,,
Tristan/dclm-sampled-labels-410m-openbookqa-gs3,0,False,True,,
Tristan/dclm-sampled-labels-410m-openbookqa-gs6,0,False,True,,
Tristan/fasttext-160m-openbookqa,0,False,True,,
Tristan/fasttext-160m-openbookqa-gs1,0,False,True,,
Tristan/fasttext-160m-openbookqa-gs11,0,False,True,,
Tristan/fasttext-160m-openbookqa-gs3,0,False,True,,
Tristan/fasttext-160m-openbookqa-gs4,0,False,True,,
Tristan/fasttext-410m-raw-openbookqa-gs3,0,False,True,,
Tristan/fasttext-410m-raw-openbookqa-gs5,0,False,True,,
Tristan/dclm-sampled-labels-160m-openbookqa-gs3,0,False,True,,
Tristan/fasttext-410m-raw-openbookqa-gs6,0,False,True,,
Tristan/multilingual-id-1b-raw-openbookqa-gs9,0,False,True,,
Tristan/multilingual-id-410m-raw-openbookqa,0,False,True,,
Tristan/multilingual-id-410m-raw-openbookqa-gs1,0,False,True,,
Tristan/multilingual-id-410m-raw-openbookqa-gs3,0,False,True,,
Tristan/multilingual-id-410m-raw-openbookqa-gs4,0,False,True,,
Tristan/multilingual-id-410m-raw-openbookqa-gs5,0,False,True,,
Tristan/multilingual-id-410m-raw-openbookqa-gs8,0,False,True,,
Tristan/pythia-410m-deduped-open_llm_leaderboard,0,False,True,,
Tristan/pythia-410m-deduped-open_llm_leaderboard_easy,0,False,True,,
Tristan/sft_qwen3_lambada_de_custom_splits_lr1e-6_wd0.0001_ep10_lambada_openai_mt_de_custom_splits,0,False,True,,
Tristan/sft_qwen3_lambada_en_custom_splits_lr1e-6_wd0.0001_ep10_lambada_openai_mt_en_custom_splits,0,False,True,,
Tristan/sft_qwen3_lambada_es_custom_splits_lr1e-6_wd0.0001_ep10_lambada_openai_mt_es_custom_splits,0,False,True,,
Tristan/sft_qwen3_lambada_fr_custom_splits_lr1e-6_wd0.0001_ep10_lambada_openai_mt_fr_custom_splits,0,False,True,,
Tristan/sft_qwen3_lambada_it_custom_splits_lr1e-6_wd0.0001_ep10_lambada_openai_mt_it_custom_splits,0,False,True,,
Tristan/v2-160m-raw-openbookqa,0,False,True,,
Tristan/v2-160m-raw-openbookqa-gs1,0,False,True,,
Tristan/v2-160m-raw-openbookqa-gs10,0,False,True,,
Tristan/v2-160m-raw-openbookqa-gs3,0,False,True,,
Tristan/v2-160m-raw-openbookqa-gs4,0,False,True,,
Tristan/v2-160m-raw-openbookqa-gs6,0,False,True,,
Tristan/v2-160m-raw-openbookqa-gs7,0,False,True,,
Tristan/multilingual-id-1b-raw-openbookqa-gs5,0,False,True,,
Tristan/multilingual-id-1b-raw-openbookqa-gs2,0,False,True,,
Tristan/multilingual-id-1b-raw-openbookqa-gs10,0,False,True,,
Tristan/multilingual-1b-raw-openbookqa-gs5,0,False,True,,
Tristan/fasttext-410m-raw-openbookqa-gs9,0,False,True,,
Tristan/multilingual-160m-raw-openbookqa,0,False,True,,
Tristan/multilingual-160m-raw-openbookqa-gs11,0,False,True,,
Tristan/multilingual-160m-raw-openbookqa-gs8,0,False,True,,
Tristan/multilingual-160m-raw-openbookqa-gs9,0,False,True,,
Tristan/multilingual-1b-raw-openbookqa,0,False,True,,
Tristan/multilingual-1b-raw-openbookqa-gs1,0,False,True,,
Tristan/multilingual-1b-raw-openbookqa-gs10,0,False,True,,
Tristan/multilingual-1b-raw-openbookqa-gs11,0,False,True,,
Tristan/multilingual-1b-raw-openbookqa-gs7,0,False,True,,
Tristan/multilingual-id-1b-raw-openbookqa,0,False,True,,
Tristan/multilingual-1b-raw-openbookqa-gs9,0,False,True,,
Tristan/multilingual-410m-raw-openbookqa,0,False,True,,
Tristan/multilingual-410m-raw-openbookqa-gs0,0,False,True,,
Tristan/multilingual-410m-raw-openbookqa-gs10,0,False,True,,
Tristan/multilingual-410m-raw-openbookqa-gs11,0,False,True,,
Tristan/multilingual-410m-raw-openbookqa-gs6,0,False,True,,
Tristan/multilingual-410m-raw-openbookqa-gs8,0,False,True,,
Tristan/multilingual-id-160m-raw-openbookqa,0,False,True,,
Tristan/multilingual-id-160m-raw-openbookqa-gs9,0,False,True,,
Tristan/dclm-sampled-labels-160m-openbookqa-gs4,0,False,True,,
Tristan/dclm-sampled-labels-160m-openbookqa-gs10,0,False,True,,
Tristan/v2-1b-raw-openbookqa,0,False,True,,
Tristan/dclm-perplexity-correlations-1b-3-openbookqa-gs11,0,False,True,,
Tristan/dclm-id-410m-openbookqa,0,False,True,,
Tristan/dclm-id-410m-openbookqa-gs0,0,False,True,,
Tristan/dclm-id-410m-openbookqa-gs10,0,False,True,,
Tristan/dclm-id-410m-openbookqa-gs2,0,False,True,,
Tristan/dclm-id-410m-openbookqa-gs3,0,False,True,,
Tristan/dclm-id-410m-openbookqa-gs4,0,False,True,,
Tristan/dclm-id-410m-openbookqa-gs5,0,False,True,,
Tristan/dclm-id-410m-raw-openbookqa,0,False,True,,
Tristan/dclm-id-410m-raw-openbookqa-gs0,0,False,True,,
Tristan/dclm-id-410m-raw-openbookqa-gs10,0,False,True,,
Tristan/dclm-id-410m-raw-openbookqa-gs4,0,False,True,,
Tristan/dclm-id-410m-raw-openbookqa-gs6,0,False,True,,
Tristan/dclm-id-410m-raw-openbookqa-gs7,0,False,True,,
Tristan/dclm-id-410m-raw-openbookqa-gs8,0,False,True,,
Tristan/dclm-id-410m-raw-openbookqa-gs9,0,False,True,,
Tristan/dclm-perplexity-correlations-160m-3-openbookqa,0,False,True,,
Tristan/dclm-perplexity-correlations-160m-3-openbookqa-gs11,0,False,True,,
Tristan/dclm-perplexity-correlations-160m-3-openbookqa-gs3,0,False,True,,
Tristan/dclm-perplexity-correlations-160m-3-openbookqa-gs9,0,False,True,,
Tristan/dclm-perplexity-correlations-1b-3-openbookqa,0,False,True,,
Tristan/dclm-perplexity-correlations-1b-3-openbookqa-gs0,0,False,True,,
Tristan/dclm-id-1b-raw-openbookqa-gs9,0,False,True,,
Tristan/dclm-id-1b-raw-openbookqa-gs5,0,False,True,,
Tristan/dclm-id-1b-raw-openbookqa-gs3,0,False,True,,
Tristan/dclm-id-160m-raw-openbookqa-gs3,0,False,True,,
Tristan/dclm-410m-raw-openbookqa-gs11,0,False,True,,
Tristan/dclm-410m-raw-openbookqa-gs7,0,False,True,,
Tristan/dclm-410m-raw-openbookqa-gs9,0,False,True,,
Tristan/dclm-id-160m-openbookqa,0,False,True,,
Tristan/dclm-id-160m-openbookqa-gs10,0,False,True,,
Tristan/dclm-id-160m-openbookqa-gs7,0,False,True,,
Tristan/dclm-id-160m-raw-openbookqa,0,False,True,,
Tristan/dclm-id-160m-raw-openbookqa-gs0,0,False,True,,
Tristan/dclm-id-160m-raw-openbookqa-gs11,0,False,True,,
Tristan/dclm-id-160m-raw-openbookqa-gs6,0,False,True,,
Tristan/dclm-id-1b-raw-openbookqa-gs10,0,False,True,,
Tristan/dclm-id-160m-raw-openbookqa-gs8,0,False,True,,
Tristan/dclm-id-160m-raw-openbookqa-gs9,0,False,True,,
Tristan/dclm-id-1b-openbookqa,0,False,True,,
Tristan/dclm-id-1b-openbookqa-gs0,0,False,True,,
Tristan/dclm-id-1b-openbookqa-gs10,0,False,True,,
Tristan/dclm-id-1b-openbookqa-gs2,0,False,True,,
Tristan/dclm-id-1b-openbookqa-gs7,0,False,True,,
Tristan/dclm-id-1b-openbookqa-gs8,0,False,True,,
Tristan/dclm-id-1b-raw-openbookqa,0,False,True,,
Tristan/dclm-perplexity-correlations-1b-3-openbookqa-gs1,0,False,True,,
Tristan/dclm-perplexity-correlations-1b-3-openbookqa-gs3,0,False,True,,
Tristan/dclm-sampled-labels-160m-openbookqa-gs0,0,False,True,,
Tristan/dclm-perplexity-correlations-1b-3-openbookqa-gs4,0,False,True,,
Tristan/dclm-random-1b-openbookqa-gs11,0,False,True,,
Tristan/dclm-random-1b-openbookqa-gs3,0,False,True,,
Tristan/dclm-random-1b-openbookqa-gs4,0,False,True,,
Tristan/dclm-random-1b-openbookqa-gs5,0,False,True,,
Tristan/dclm-random-1b-openbookqa-gs6,0,False,True,,
Tristan/dclm-random-1b-raw-openbookqa,0,False,True,,
Tristan/dclm-random-1b-raw-openbookqa-gs10,0,False,True,,
Tristan/dclm-random-1b-raw-openbookqa-gs11,0,False,True,,
Tristan/dclm-random-1b-raw-openbookqa-gs3,0,False,True,,
Tristan/dclm-random-1b-raw-openbookqa-gs5,0,False,True,,
Tristan/dclm-random-1b-raw-openbookqa-gs8,0,False,True,,
Tristan/dclm-random-410m-openbookqa,0,False,True,,
Tristan/dclm-random-410m-openbookqa-gs1,0,False,True,,
Tristan/dclm-random-410m-openbookqa-gs10,0,False,True,,
Tristan/dclm-random-410m-openbookqa-gs2,0,False,True,,
Tristan/dclm-random-410m-openbookqa-gs5,0,False,True,,
Tristan/dclm-random-410m-openbookqa-gs8,0,False,True,,
Tristan/dclm-random-410m-raw-openbookqa,0,False,True,,
Tristan/dclm-random-410m-raw-openbookqa-gs2,0,False,True,,
Tristan/dclm-random-410m-raw-openbookqa-gs9,0,False,True,,
Tristan/dclm-sampled-labels-160m-openbookqa,0,False,True,,
Tristan/dclm-random-1b-openbookqa,0,False,True,,
Tristan/dclm-random-160m-raw-openbookqa-gs9,0,False,True,,
Tristan/dclm-random-160m-raw-openbookqa-gs7,0,False,True,,
Tristan/dclm-random-160m-openbookqa-gs0,0,False,True,,
Tristan/dclm-perplexity-correlations-1b-3-openbookqa-gs6,0,False,True,,
Tristan/dclm-perplexity-correlations-1b-3-openbookqa-gs7,0,False,True,,
Tristan/dclm-perplexity-correlations-410m-3-openbookqa,0,False,True,,
Tristan/dclm-perplexity-correlations-410m-3-openbookqa-gs0,0,False,True,,
Tristan/dclm-perplexity-correlations-410m-3-openbookqa-gs11,0,False,True,,
Tristan/dclm-perplexity-correlations-410m-3-openbookqa-gs2,0,False,True,,
Tristan/dclm-perplexity-correlations-410m-3-openbookqa-gs4,0,False,True,,
Tristan/dclm-perplexity-correlations-410m-3-openbookqa-gs7,0,False,True,,
Tristan/dclm-random-160m-openbookqa,0,False,True,,
Tristan/dclm-random-160m-openbookqa-gs1,0,False,True,,
Tristan/dclm-random-160m-raw-openbookqa-gs6,0,False,True,,
Tristan/dclm-random-160m-openbookqa-gs2,0,False,True,,
Tristan/dclm-random-160m-openbookqa-gs5,0,False,True,,
Tristan/dclm-random-160m-openbookqa-gs6,0,False,True,,
Tristan/dclm-random-160m-raw-openbookqa,0,False,True,,
Tristan/dclm-random-160m-raw-openbookqa-gs1,0,False,True,,
Tristan/dclm-random-160m-raw-openbookqa-gs10,0,False,True,,
Tristan/dclm-random-160m-raw-openbookqa-gs2,0,False,True,,
Tristan/dclm-random-160m-raw-openbookqa-gs4,0,False,True,,
Tristan/dclm-random-160m-raw-openbookqa-gs5,0,False,True,,
Tristan/v2-160m-raw-openbookqa-gs8,0,False,True,,
Tristan/v2-1b-raw-openbookqa-gs0,0,False,True,,
Xiaodong/Qwen2-VL-Open-R1-Video-7B-0223,0,False,True,,
Weyaxi/OpenOrcaPlatypus2-Platypus2-13B-QLora-0.80-epoch,0,False,True,,
Voxmindowner/Open-Orca-GPT4-Model,0,False,True,,
WEblock/OpenAIs-2,0,False,True,llama2,
WJYBUPT/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
WK73/open_models,0,False,True,,
WSX/Qwen2.5-1.5B-Open-R1-GRPO-FC,0,False,True,,
WajeehAzeemX/openai-whispersmall-finetuned-4000,0,False,True,,
Waker/ft-openhermes-25-mistral-7b-irca-dpo-pairs,0,False,True,,
WalidBouss/qwen-openthoughts-4k,0,False,True,,
WalidBouss/qwen25vl-3b-open_thoughts_1M-moddedtokenizer-3000,0,False,True,,
Wanfq/KCA_Llama_2_13B_Open-Book_Tuning,0,False,True,,
Wanfq/KCA_Llama_2_7B_Open-Book_Tuning,0,False,True,,
Wanfq/KCA_Mistral_7B_V0.1_Open-Book_Tuning,0,False,True,,
Wanfq/KCA_Pythia_6.9B_Open-Book_Tuning,0,False,True,,
WangFuin/stable-audio-open-free,0,False,True,mit,
WangYCheng23/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
WangYCheng23/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
Wataru/T5-base-ja-open2ch-dialogue,0,False,True,,
WesPro/OpenDolphin-7B-slerp-GGUF,0,False,True,,
Weyaxi/MetaMath-OpenHermes-2.5-neural-chat-7b-v3-1-7B-Ties,0,False,True,,
Weyaxi/OpenHermes-2-Nebula-v2-7B,0,False,True,cc-by-nc-4.0,
Weyaxi/OpenOrca-Nebula-7B,0,False,True,apache-2.0,
Vovancho1restored1/OpenGPT,0,False,True,,
VolodymyrPugachov/OpenGPT,0,False,True,apache-2.0,
Volko76/OpenCoder-1.5B-Base-GGUF,0,False,True,other,
VietTung04/open_llama_3b_v2_finetuned_SlimOrca_v2,0,False,True,,
VectorZhao/phi3.5v-open-o1,0,False,True,,
Vedx04/OpenMath-Mistral-7B-v0.1-hf-hendrycks,0,False,True,,
VeerSeen/open-ai_proxy,0,False,True,,
ViUne21/openai-whisper-large-v3-v1,0,False,True,,
ViUne21/openai-whisper-large-v3-v2,0,False,True,,
VictorZheng/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
VietTung04/finetuned_open_llama_3b,0,False,True,,
VietTung04/open_llama_3b_v2_finetuned,0,False,True,,
VietTung04/open_llama_3b_v2_finetuned_SlimOrca,0,False,True,,
VietTung04/open_llama_3b_v2_finetuned_SlimOrca_v3,0,False,True,,
Viw21/openai-whisper-large-v2-PeftType.LORA-colab,0,False,True,,
VietTung04/open_llama_3b_v2_finetuned_SlimOrca_v3_mmlu_miscellaneous,0,False,True,,
Vikas-03/OpenLLaMA-Quote-3B,0,False,True,,
VikasCh/llama2-openassistant,0,False,True,,
Vikrantyadav11234/my-model-openNMT_eng_hin,0,False,True,,
Vinaykumar229/openaiofvinay,0,False,True,unknown,
Vinni19/llama2-openassistant,0,False,True,,
Viswes/OpenLlama-quantized,0,False,True,,
Vividbot/Vivid-SeaLLM-7B-v2-Instruct-PT-4000_OPENVIVQA,0,False,True,,
Vividbot/Vivid-SeaLLM-7B-v2-Instruct-PT-9K_14K_9200_OPENVIVQA,0,False,True,,
Weyaxi/OpenOrca-Platypus2-13B-QLoRA-0.80-epoch,0,False,True,llama2,
Weyaxi/openinstruct-Nebula-v2-7B,0,False,True,,
VanWang/Qwen2.5-7B-Open-R1-GRPO,0,False,True,,
Whisper-Pascal/whisper-openvino,0,False,True,mit,
XXX2333/aniverse20-dmd2-stage2-50000-openvino,0,False,True,,
XXX2333/aniverse20-dmd2-stage2-51000-openvino,0,False,True,,
XXX2333/centerfold-pony-v20-sdxl-openvino,0,False,True,,
XXX2333/dmd_1step_openvino,0,False,True,,
XXX2333/sdxs-512-dreamshaper-openvino-1.0,0,False,True,,
Xantastic/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
XelotX/OpenHermes-2.5-Mistral-7B-XelotX,0,False,True,apache-2.0,
XelotX/OpenHermes-2.5-Mistral-7B-XelotX-BF16_Quants,0,False,True,,
XiangPan/L12_K128_1B_OpenWebText2_16384_RMB-input-0.2-1.0_steps3052,0,False,True,,
XiangPan/L12_K128_1B_OpenWebText2_16384_steps3052,0,False,True,,
XiangPan/L12_K256_1B_OpenWebText2_16384_RMB-input-0.2-1.0_steps3052,0,False,True,,
XiangPan/L12_K256_1B_OpenWebText2_16384_steps3052,0,False,True,,
XiangPan/L12_K32_1B_OpenWebText2_16384_RMB-input-0.1-1.0_steps11,0,False,True,,
XiangPan/L12_K32_1B_OpenWebText2_16384_RMB-input-0.2-1.0_steps3052,0,False,True,,
XiangPan/L12_K32_1B_OpenWebText2_16384_steps11,0,False,True,,
XiangPan/L12_K32_1B_OpenWebText2_16384_steps3052,0,False,True,,
XiangPan/L12_K64_1B_OpenWebText2_16384_RMB-input-0.2-1.0_steps3052,0,False,True,,
XiangPan/L12_K64_1B_OpenWebText2_16384_steps11,0,False,True,,
XiangPan/L12_K64_1B_OpenWebText2_16384_steps3052,0,False,True,,
Xianhang/openai_clip_llava15_llama3_8b_baseline_256_lr1e5,0,False,True,,
Xianhang/openailclip_llava_llm_fp32,0,False,True,,
XXX2333/aniverse20-dmd2-41000-openvino,0,False,True,,
XXX2333/aniverse20-dmd2-37000-openvino,0,False,True,,
X-SendNudes-X/open-reverse-proxy,0,False,True,,
WintWealth/OpenHermes_ApricotTangerineScallop_HF_8_GPTQ,0,False,True,,
WhiteGiverPlus/open-web-math-filtered,0,False,True,,
WhiteGiverPlus/open-web-math-md100,0,False,True,,
WhiteboardLLM/llama1B_opensource_with_prompt,0,False,True,mit,
WhiteboardLLM/opensource_12000,0,False,True,mit,
WinSenX/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
Windinggg/OpenRS-GRPO,0,False,True,,
WineDuck/openclip-rs5m,0,False,True,,
Winmodel/openthaigpt-test-llama-2-7B-th-3.5k-4bit,0,False,True,,
Winmodel/openthaigpt-test-llama-2-7B-th-3.5k-8bit,0,False,True,,
WiseIntelligence/open_llama_3b_v2-Optimum-ONNX,0,False,True,,
Wsassi/openai-whisper-small-LORA-colab_1,0,False,True,,
Wiseyak/OpenWiseyak-0.1-Base-4bit,0,False,True,,
Wiseyak/OpenWiseyak-0.1-MixedSFT-Adapter,0,False,True,,
Wistons/OPEN-Vis-ControlSD,0,False,True,cc-by-nc-2.0,
Wistons/OPEN-Vis-SDLoRA,0,False,True,cc-by-nc-2.0,
WordWizards/OpenELM_dpo,0,False,True,,
WordWizards/OpenELM_sft,0,False,True,,
WordWizards/OpenELM_sft_dpo,0,False,True,,
Wowso/SOLAR-Open-platypus-CC-Handy-10.7B-v1.0,0,False,True,,
Wowso/SOLAR-Open-platypus-CC-Handy-10.7B-v1.0-awq,0,False,True,,
Vasanth/phi2-openasst-2b8ghqq,0,False,True,,
Valar2002/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
Tristan/v2-1b-raw-openbookqa-gs3,0,False,True,,
UCSC-VLAA/openvision-vit-tiny-patch8-160,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-base-patch16-224,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-base-patch16-384,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-base-patch8-160,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-base-patch8-224,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-base-patch8-384,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-huge-patch14-224,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-huge-patch14-84,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-large-patch14-224,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-large-patch14-336,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-large-patch14-84,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-small-patch16-160,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-small-patch16-224,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-small-patch16-384,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-small-patch8-160,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-small-patch8-224,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-small-patch8-384,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-so400m-patch14-224,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-so400m-patch14-384,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-so400m-patch14-84,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-tiny-patch16-160,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-tiny-patch16-224,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-base-patch16-160,0,False,True,apache-2.0,
TwT-6/open_llm_leaderboard_demo2,0,False,True,cc-by-nc-4.0,
Tuyabei/Open-Pandora,0,False,True,,
Tristan/v2-sampled-labels-160m-raw-openbookqa-gs0,0,False,True,,
Tristan/v2-1b-raw-openbookqa-gs5,0,False,True,,
Tristan/v2-1b-raw-openbookqa-gs7,0,False,True,,
Tristan/v2-1b-raw-openbookqa-gs9,0,False,True,,
Tristan/v2-410m-raw-openbookqa,0,False,True,,
Tristan/v2-410m-raw-openbookqa-gs0,0,False,True,,
Tristan/v2-410m-raw-openbookqa-gs2,0,False,True,,
Tristan/v2-410m-raw-openbookqa-gs4,0,False,True,,
Tristan/v2-410m-raw-openbookqa-gs7,0,False,True,,
Tristan/v2-sampled-labels-160m-raw-openbookqa,0,False,True,,
Tristan/v2-sampled-labels-1b-raw-openbookqa,0,False,True,,
Trsa993/openai-whisper-large-v2-sr-colab,0,False,True,mit,
Tristan/v2-sampled-labels-1b-raw-openbookqa-gs0,0,False,True,,
Tristan/v2-sampled-labels-1b-raw-openbookqa-gs5,0,False,True,,
Tristan/v2-sampled-labels-1b-raw-openbookqa-gs6,0,False,True,,
Tristan/v2-sampled-labels-410m-raw-openbookqa,0,False,True,,
Tristan/v2-sampled-labels-410m-raw-openbookqa-gs10,0,False,True,,
Tristan/v2-sampled-labels-410m-raw-openbookqa-gs2,0,False,True,,
Tristan/v2-sampled-labels-410m-raw-openbookqa-gs4,0,False,True,,
Tristan/v2-sampled-labels-410m-raw-openbookqa-gs6,0,False,True,,
Tristan21b/OpenModel,0,False,True,afl-3.0,
UCSC-VLAA/openvision-vit-tiny-patch16-384,0,False,True,apache-2.0,
UCSC-VLAA/openvision-vit-tiny-patch8-224,0,False,True,apache-2.0,
Valar2002/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
UCSC-VLAA/openvision-vit-tiny-patch8-384,0,False,True,apache-2.0,
Undi95/OpenDolphinMaid-4x7b-GGUF,0,False,True,cc-by-nc-4.0,
Undi95/OpenRP-13B,0,False,True,cc-by-nc-4.0,
Undi95/OpenRP-13B-GGUF,0,False,True,cc-by-nc-4.0,
Undi95/OpenRP-13B-SuperCOT-GGUF,0,False,True,cc-by-nc-4.0,
Unggi/openhermes2_5_ko_6.jsonl,0,False,True,,
UniMus/OpenJMLA,0,False,True,cc,
UnifiedHorusRA/Invisible_penis_Open_pussy_WAN2.1_T2V_I2V_14B,0,False,True,,
UnstableLlama/alpaca_lora_open_llama_3b_watermarked,0,False,True,apache-2.0,
VHKE/open-slippers,0,False,True,,
VINUK/OpenELM_Instruct_272M_V1.0,0,False,True,,
VLABench/openvla-lora,0,False,True,mit,
VMware/open-llama-0.3T-7B-instruct-dolly-hhrlhf,0,False,True,apache-2.0,
VMware/open-llama-0.3T-7B-open-instruct-v1.1,0,False,True,cc,
VMware/xgen-7b-8k-open-instruct,0,False,True,cc-by-3.0,
