base_model
Franz2001/openai-whisper-large-v3-de-finetuned
Franz2001/openai-whisper-large-v3-is-finetuned
Franz2001/openai-whisper-large-v3-jasmin_nl_10epochs
Franz2001/openai-whisper-large-v3-jasmin_nl_3epochs
Franz2001/openai-whisper-large-v3-jasmin_vl_10epochs
Franz2001/openai-whisper-large-v3-jasmin_vl_9epochs
Franz2001/openai-whisper-large-v3-nl-finetuned
Franz2001/openai-whisper-large-v3-samromour_10epochs
Franz2001/openai-whisper-large-v3-samromour_5epochs
Franz2001/openai-whisper-large-v3-samromour_7epochs
Franz2001/openai-whisper-large-v3-talc_10epochs
Franz2001/openai-whisper-large-v3-talc_4epochs
Franz2001/openai-whisper-large-v3-vl-finetuned
Frax01/Gemma3-open-shell
Fredithefish/OpenZephyrChat
Fredithefish/OpenZephyrChat-v0.2
FreeFrank/OpenRS-GRPO
FreedomIntelligence/openPangu-Embedded-1B
FreedomIntelligence/openPangu-Embedded-7B
FreedomIntelligence/openPangu-Ultra-MoE-718B
Frorozcol/dataset_openia
GAI-LLM/OPEN-SOLAR-KO-10.7B-dpo-dedup
GAI-LLM/OPEN-SOLAR-KO-10.7B-dpo-v1
GAI-LLM/OPEN-SOLAR-KO-10.7B-mixed-v15
GAI-LLM/OPEN-SOLAR-KO-10.7B-mixed-v15-dedup
GAI-LLM/openchat_summary
GETTOz/Test_Openthaigpt0.0.4_onlyqa
GETTOz/openthaigpt-gpt2-pantipwiki-poc
GPRM/Llama-2-7b-OpenAssistant-Backwards
GabrielVascons/Qwen2.5-1.5B-Open-R1-GRPO
Gabrielkdc/llama2-openassistant
Games/Qwen2.5-1.5B-Open-R1-Distill
GaneshAI/llama2_openassistant
Garvitk/open-aditi_alpaca_dolly
GaryGuo929/Qwen2.5-1.5B-Open-R1-GRPO
Gautham10/falcon7b-openassistant
George33/Opensourcecognix
Georged98/openmagikal
GeorgyGUF/openbuddy-falcon-180b-v12-preview0-f16.gguf
GeorgyGUF/openbuddy-falcon-180b-v12-preview0-q6_k
GeorgyGUF/openbuddy-falcon-180b-v12-preview0-q8_0-with-f16-output-and-embedding
GeorgyGUF/openbuddy-falcon-180b-v12-preview0-safetensors
Geraldine/FineLlama-3.2-3B-Instruct-ead
GertK/OpenDalle1.1_model_config
GhoulMac/open-Llama-Financial-tweets-sentiment
Gi8/bloomz-3b-OpenEnded
Gi8/bloomz-560m-OpenEnded
Giantsky/openthaigpt-gpt2-pantipwiki-poc
Giantsky/openthaigpt-gpt2-pantipwiki-poc-2
Ginyyds/Qwen2.5-1.5B-Open-R1-GRPO
Ginyyds/Qwen3-8B-Open-R1-GRPO
Glanish/openai-whisper-large-v2-LoRA-colab
Globaly/globaly-1-llama2-13b-OpenOrca-v0.1
Globaly/globaly-1-llama2-13b-OpenOrca-v0.2
Globaly/llama2-openorca-13b-category-11k-v1
Globaly/llama2-openorca-13b-category-11k-v2
Globaly/llama2-openorca-13b-category-11k-v3
Globaly/llama2-openorca-13b-familias-130k
Globaly/llama2-openorca-13b-training-familias
Globaly/llama2-openorca-13b-training-segments
Gluttony10/OpenAvatarChat
Gnanamahesh/openai-whisper-small-colab
Godreign/DeepSeek-R1-Distill-Llama-8B-openvino-FP16-model
Godreign/DeepSeek-R1-Distill-Llama-8B-openvino-int4-model
Godreign/DeepSeek-R1-Distill-Llama-8B-openvino-int8-model
Godreign/DeepSeek-R1-Distill-Qwen-1.5B-openvino-fp16-model
Godreign/DeepSeek-R1-Distill-Qwen-1.5B-openvino-int4-model
Godreign/DeepSeek-R1-Distill-Qwen-1.5B-openvino-int8model
Godreign/DeepSeek-R1-Distill-Qwen-7B-openvino-fp16-model
Godreign/DeepSeek-R1-Distill-Qwen-7B-openvino-int4-model
Godreign/DeepSeek-R1-Distill-Qwen-7B-openvino-int8-model
Godreign/gemma-2-2b-it-openvino-FP16-model
Godreign/gemma-2-2b-it-openvino-int4-model
Godreign/gemma-2-2b-it-openvino-int8-model
Godreign/gemma-2-9b-it-openvino-fp16-model
Godreign/gemma-2-9b-it-openvino-int4-model
Godreign/gemma-2-9b-it-openvino-int8-model
Godreign/gemma-2b-it-openvino-fp16-model
Godreign/gemma-2b-it-openvino-int4-model
Godreign/gemma-2b-it-openvino-int8-model
Godreign/gemma-7b-it-openvino-int4-model
Godreign/gemma-7b-it-openvino-int8-model
Godreign/llama-3.2-1b-instruct-openvino-fp16-model
Godreign/llama-3.2-1b-instruct-openvino-int4-model
Godreign/llama-3.2-1b-instruct-openvino-int8-model
Godreign/llama-3.2-3b-instruct-openvino-fp16-model
Godreign/llama-3.2-3b-instruct-openvino-int4-model
Godreign/llama-3.2-3b-instruct-openvino-int8-model
Godreign/minicpm3-4b-openvino-fp16-model
Godreign/minicpm3-4b-openvino-int4-model
Godreign/minicpm3-4b-openvino-int8-model
Godreign/notus-7b-v1-openvino-fp16-model
Godreign/notus-7b-v1-openvino-int4-model
Godreign/notus-7b-v1-openvino-int8-model
Godreign/qwen2.5-0.5b-instruct-openvino-fp16-model
Godreign/qwen2.5-0.5b-instruct-openvino-int4-model
Godreign/qwen2.5-0.5b-instruct-openvino-int8-model
Godreign/qwen2.5-1.5b-instruct-openvino-fp16-model
Godreign/qwen2.5-1.5b-instruct-openvino-int4-model
Godreign/qwen2.5-1.5b-instruct-openvino-int8-model
Godreign/qwen2.5-3b-instruct-openvino-fp16-model
Godreign/qwen2.5-3b-instruct-openvino-int4-model
Godreign/qwen2.5-3b-instruct-openvino-int8-model
Godreign/qwen2.5-7b-instruct-openvino-fp16-model
Godreign/qwen2.5-7b-instruct-openvino-int4-model
Godreign/qwen2.5-7b-instruct-openvino-int8-model
Godreign/stable-diffusion-3.5-medium-turbo-openvino-int4-model
Godreign/zephyr-7b-beta-openvino-fp16-model
Godreign/zephyr-7b-beta-openvino-int4-model
Godreign/zephyr-7b-beta-openvino-int8-model
Goekdeniz-Guelmez/OpenBNB-MiniCPM3-4b
Goekdeniz-Guelmez/OpenHercules-2.5-Mistral-7B-GGUF
Goekdeniz-Guelmez/OpenHyperion-2.5-Mistral-7B-GGUF
GoooIce/openai-whisper-large-v2-LORA-colab
Gordon119/TAT-openai-whisper-large-v2-Lora-ContinualTraining-epoch1-total1epoch
Gordon119/TAT-openai-whisper-large-v2-Lora-ContinualTraining-epoch1-total5epoch
Gordon119/TAT-openai-whisper-large-v2-Lora-ContinualTraining-epoch2-total5epoch
Gordon119/TAT-openai-whisper-large-v2-Lora-ContinualTraining-epoch3-total5epoch
Gordon119/TAT-openai-whisper-large-v2-Lora-ContinualTraining-epoch4-total5epoch
Gordon119/TAT-openai-whisper-large-v2-Lora-ContinualTraining-epoch5-total5epoch
Gordon119/TAT-openai-whisper-large-v2-mix-tag-epoch1-total5epoch
Gordon119/TAT-openai-whisper-large-v2-mix-tag-epoch2-total5epoch
Gordon119/TAT-openai-whisper-large-v2-mix-tag-epoch3-total5epoch
Gordon119/TAT-openai-whisper-large-v2-mix-tag-epoch4-total5epoch
Gordon119/TAT-openai-whisper-large-v2-mix-tag-epoch5-total5epoch
Gordon119/TAT-openai-whisper-large-v2-reproduce-epoch4-total5epoch
Gordon119/TAT-openai-whisper-large-v2-reproduce-epoch5-total5epoch
Gordon119/TAT-openai-whisper-large-v2-special-tag-epoch1-total5epoch
Gordon119/TAT-openai-whisper-large-v2-special-tag-epoch2-total5epoch
Gordon119/TAT-openai-whisper-large-v2-special-tag-epoch3-total5epoch
Gordon119/TAT-openai-whisper-large-v2-special-tag-epoch4-total5epoch
Gordon119/TAT-openai-whisper-large-v2-special-tag-epoch5-total5epoch
Gordon119/TAT-openai-whisper-large-v2-special-tag-v1-epoch1-total5epoch
Gordon119/TAT-openai-whisper-large-v2-special-tag-v1-epoch2-total5epoch
Gordon119/TAT-openai-whisper-large-v2-special-tag-v1-epoch3-total5epoch
Gordon119/TAT-openai-whisper-large-v2-special-tag-v1-epoch4-total5epoch
Gordon119/TAT-openai-whisper-large-v2-special-tag-v1-epoch5-total5epoch
Gordon119/TAT-openai-whisper-large-v3-Lora-ContinualTraining-epoch1-total1epoch
Gordon119/TAT-openai-whisper-large-v3-Lora-ContinualTraining-epoch1-total5epoch
Gordon119/TAT-openai-whisper-large-v3-Lora-ContinualTraining-epoch2-total5epoch
Gordon119/TAT-openai-whisper-large-v3-Lora-ContinualTraining-epoch3-total5epoch
Gordon119/TAT-openai-whisper-large-v3-Lora-ContinualTraining-epoch4-total5epoch
Gordon119/TAT-openai-whisper-large-v3-Lora-ContinualTraining-epoch5-total5epoch
Gordon119/TAT-openai-whisper-large-v3-special-tag-v1-epoch1-total5epoch
Gordon119/TAT-openai-whisper-large-v3-special-tag-v1-epoch2-total5epoch
Gordon119/TAT-openai-whisper-large-v3-special-tag-v1-epoch3-total5epoch
Gordon119/TAT-openai-whisper-large-v3-special-tag-v1-epoch4-total5epoch
Gordon119/TAT-openai-whisper-large-v3-special-tag-v1-epoch5-total5epoch
Gordon119/TAT_TD-openai-whisper-large-v2-mix-tag_v1-epoch1-total5epoch
Gordon119/TAT_TD-openai-whisper-large-v2-mix-tag_v1-epoch2-total5epoch
Gordon119/TAT_TD-openai-whisper-large-v2-mix-tag_v1-epoch3-total5epoch
Gordon119/TAT_TD-openai-whisper-large-v2-mix-tag_v1-epoch4-total5epoch
Gordon119/TAT_TD-openai-whisper-large-v2-mix-tag_v1-epoch5-total5epoch
Gordon119/TAT_TD-openai-whisper-large-v2-mix-with-zh-TAT-epoch1-total5epoch
Gordon119/TAT_TD-openai-whisper-large-v2-mix-with-zh-TAT-epoch2-total5epoch
Gordon119/TAT_TD-openai-whisper-large-v2-mix-with-zh-TAT-epoch3-total5epoch
Gordon119/TAT_TD-openai-whisper-large-v2-mix-with-zh-TAT-epoch4-total5epoch
Gordon119/TAT_TD-openai-whisper-large-v2-mix-with-zh-TAT-epoch5-total5epoch
Gordon119/TAT_TD-openai-whisper-large-v2-reproduce-mix-epoch1-total5epoch
Gordon119/TD-openai-whisper-large-v2-reproduce-epoch1-total5epoch
Gordon119/TD-openai-whisper-large-v2-reproduce-epoch2-total5epoch
Gordon119/TD-openai-whisper-large-v2-reproduce-epoch3-total5epoch
Gordon119/TD-openai-whisper-large-v2-reproduce-epoch4-total5epoch
Gordon119/TD-openai-whisper-large-v2-reproduce-epoch5-total5epoch
GouriDev/llam2-openassistant
Goutham-Vignesh/OpenMath-Mistral-7B-Merge-14-v0.1
GraydientPlatformAPI/opend32
GraydientPlatformAPI/opendalle11-xl
GraydientPlatformAPI/openvis
Green-Sky/ggml_openai_clip-vit-base-patch32
Griffa369/open_llama_13b-fine-full
Griffa369/open_llama_13b-finetuned-finetuned-xsum-peft
Griffa369/open_llama_13b-finetuned-finetuned-xsum-peft-full
Grogros/Grogros-llama-2-7b-hf-weightsmark-std0.005-key0-OpenMathInstruct-lora
Grogros/Grogros-llama2-7b-GaussMark-OpenMathInstruct
Grogros/Llama-2-7b-hf_ctv-training_kgw_k1_gamma0.25_delta2.0
Grogros/Llama-3.2-1B-Instruct-IFP
Grogros/Llama-3.2-1B-Instruct-SFP
Grogros/OpenELM-1_1B-Instruct-activation-alpaca-AlpacaPoison
Grogros/OpenELM-1_1B-Instruct-distillation-alpaca-3.0-AlpacaPoison-tulu
Grogros/cygu-llama-2-7b-logit-watermark-distill-aar-k4-ft-OpenMathInstruct
Grogros/dm-llama3.2-1BI-LucieFr-Al4-OWT-TV
Grogros/dm-llama3.2-1BI-OMI-Al4-OWT-TV
Grogros/dm-llama3.2-1BI-WOHealth-Al4-NH-WO-TV
Grogros/dmWM-LLama-3-1B-Harm-ft-HarmData-AlpacaGPT4-OpenWebText-d4-a0.25-DPO
Grogros/dmWM-Qwen-Qwen2.5-0.5B-Instruct-ft-OpenMathInstruct-AlpacaGPT4
Grogros/dmWM-Qwen-Qwen2.5-0.5B-Instruct-ft-OpenMathInstruct-AlpacaGPT4-lora
Grogros/dmWM-Qwen-Qwen2.5-3B-Instruct-LucieFr-Al4-OWT-TV
Grogros/dmWM-Qwen-Qwen2.5-3B-Instruct-OMI-Al4-OWT-TV
Grogros/dmWM-Qwen-Qwen2.5-3B-Instruct-OWT-Al4-OMI-LucieFr-HA-WOHealth-Full
Grogros/dmWM-Qwen-Qwen2.5-3B-Instruct-WOHealth-Al4-NH-WO-TV
Grogros/dmWM-Qwen-Qwen2.5-3B-Instruct-ft-LucieFr-AlpacaGPT4-OpenWebText-TV_d0.5
Grogros/dmWM-llama-3.2-1B-Instruct-KGW-d4-allData
Grogros/dmWM-llama-3.2-1B-Instruct-LucieFr-Al4-OWT-d4-a0.1-v2
Grogros/dmWM-meta-llama-Llama-3.1-8B-Instruct-ft-LucieFr-AlpacaGPT4-OpenWebText-TV
Grogros/dmWM-meta-llama-Llama-3.1-8B-Instruct-ft-WOHealth-AlpacaGPT4-WO_NoHealth-TV
Grogros/dmWM-mistralai-Ministral-8B-Instruct-2410-LucieFr-Al4-OWT-TV
Grogros/dmWM-mistralai-Ministral-8B-Instruct-2410-OMI-Al4-OWT-TV
Grogros/dmWM-mistralai-Ministral-8B-Instruct-2410-WOHealth-Al4-NH-WO-TV
Grogros/dmWM-openai-community-gpt2-OWTWM-DistillationWM-Al4-wmToken-d4-a0.1-v2
Grogros/dmWM-openai-community-gpt2-OWTWM-wmToken-d4-a0.1-v2
Grogros/gpt2-kgw-k1-delta2.0-LearnabilityScratch
Grogros/gpt2-kgw-k1-delta2.0-Scratch
Grogros/gpt2-kgw-k1-delta2.0-logitDistill
Grogros/llama-2-7b-hf-weightsmark-std0.005-key0
Grogros/llama2-7b-GaussMark
Grogros/llama2-7b-RLwatermark
Grogros/llama2-7b-hf-unremovable-std0.6-key0
Guanzheng/Qwen2.5-7B-Math-Openthink77k-Distill
Guanzheng/Qwen2.5-7B-Math-Openthink77k-SFT
Guanzheng/Qwen2.5-7B-Openthink77k-SFT
Gubrg/deepSeek-R1-Distill-Qwen-1.5B-openthoughts
Gunulhona/openvino-llama-3-ko-8B_int8
Gunulhona/openvino-llama-3.1-8B
Gunulhona/openvino-llama-3.1-8B_int4
Gunulhona/openvino-llama-3.1-8B_int8
Gustrd/open-llama-13b-4bit-128g-GPTQ
Gyn0Akagy/open-reverse-proxy
HGKo/openllama3b-lora-adapter
HJStark/Qwen2.5-0.5B-Open-R1-GRPO
HJStark/Qwen2.5-1.5B-Open-R1-GRPO
HWERI/Llama2-7b-openorca-mc-v2
HYBUCM/Qwen2.5-1.5B-Open-R1-Distill
HYBUCM/Qwen2.5-1.5B-Open-R1-GRPO
HZeroxium/paraphrase-multilingual-MiniLM-L12-v2-job-cv-multi-dataset
HachiML/SkillTree-Math-OpenMath-Mistral-7B-v0.1
HachiML/Swallow-MS-7b-v0.1-MathSkill-OpenMath
Hachipo/Llama3-8B_MIFT-En_opencoder-edu
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_CoTRFT_1000
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_CoTRFT_5000
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_Cot_10000
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_EnTrans
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_EnTrans_1000
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_EnTrans_10000
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_EnTrans_10000_new
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_EnTrans_5000
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_MIFT-ja
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_MIFT-ja_1000
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_MIFT-ja_10000
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_MIFT-ja_10000_new
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_MIFT-ja_5000
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_MIFT_ja_MIFT-ja_10000
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_PIFT-enja_1000
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_PIFT-enja_5000
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_PIFT-jaen
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_PIFT-jaen_1000
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_PIFT-jaen_1000_new
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_PIFT-jaen_1000_new_v2
Hachipo/Llama3-8B_MIFT-En_opencoder-edu_PIFT-jaen_5000
Hachipo/Llama3-8B_opencoder-edu_CoTRFT_1000
Hachipo/Llama3-8B_opencoder-edu_CoTRFT_5000
Hachipo/Llama3-8B_opencoder-edu_EnTrans_1000
Hachipo/Llama3-8B_opencoder-edu_EnTrans_5000
Hachipo/Llama3-8B_opencoder-edu_MIFT-en_1000
Hachipo/Llama3-8B_opencoder-edu_MIFT-en_5000
Hachipo/Llama3-8B_opencoder-edu_MIFT-ja_1000
Hachipo/Llama3-8B_opencoder-edu_MIFT-ja_5000
Hachipo/Llama3-8B_opencoder-edu_PIFT-jaen_1000
Hachipo/Llama3-8B_opencoder-edu_PIFT-jaen_5000
Hachipo/OpenCoder-8B-Base-CoTRFT_10000_2
Hachipo/OpenCoder-8B-Base-CoTRFT_1000_2
Hachipo/OpenCoder-8B-Base-EnTrans_10000_2
Hachipo/OpenCoder-8B-Base-EnTrans_1000_2
Hachipo/OpenCoder-8B-Base-MIFT-En_opencoder-edu
Hachipo/OpenCoder-8B-Base-MIFT-en_10000_2
Hachipo/OpenCoder-8B-Base-MIFT-en_1000_2
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-CoTRFT_1000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-CoTRFT_10000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-CoTRFT_1000_KR
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-CoTRFT_1000_VI
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-CoTRFT_5000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-EnTrans_1000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-EnTrans_10000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-EnTrans_5000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-MIFT-en_1000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-MIFT-en_10000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-MIFT-en_1000_VI
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-MIFT-en_5000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-MIFT-ja_10000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-MIFT-ja_1000_3
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-MIFT-ja_5000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-MIFT-kr_1000_KR
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-MIFT-vi_1000_VI
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-PIFT-enja_1000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-PIFT-enja_10000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-PIFT-enja_5000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-PIFT-enkr_1000_KR
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-PIFT-envi_1000_VI
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-PIFT-jaen_1000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-PIFT-jaen_10000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-PIFT-jaen_5000
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-PIFT-kren_1000_KR
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-PIFT-vien_1000_VI
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-PRFT_1000_KR
Hachipo/OpenCoder-8B-Base-MIFT-en_newbase_v1-PRFT_1000_VI
Hachipo/OpenCoder-8B-Base-MIFT-ja_10000_2
Hachipo/OpenCoder-8B-Base-MIFT-ja_1000_2
Hachipo/OpenCoder-8B-Base-PIFT-enja_10000_2
Hachipo/OpenCoder-8B-Base-PIFT-enja_1000_2
Hachipo/OpenCoder-8B-Base-PIFT-jaen_10000_2
Hachipo/OpenCoder-8B-Base-PIFT-jaen_1000_2
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_CoTRFT_1000
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_CoTRFT_10000
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_CoTRFT_5000
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_EnTrans_1000
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_EnTrans_10000
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_EnTrans_5000
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_MIFT-ja_1000
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_MIFT-ja_10000
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_MIFT-ja_5000
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_PIFT-enja
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_PIFT-enja_1000
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_PIFT-enja_5000
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_PIFT-jaen
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_PIFT-jaen_1000
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_PIFT-jaen_10000
Hachipo/OpenCoder-8B-Base_MIFT-En_opencoder-edu_PIFT-jaen_5000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_5000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_CoTRFT_1000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_CoTRFT_10000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_CoTRFT_5000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_EnTrans_1000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_EnTrans_10000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_EnTrans_5000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_MIFT-ja
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_MIFT-ja_1000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_MIFT-ja_10000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_MIFT-ja_5000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_PIFT-enja_1000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_PIFT-enja_10000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_PIFT-enja_5000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_PIFT-jaen_1000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_PIFT-jaen_10000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_PIFT-jaen_5000
Hachipo/Qwen2.5-7B_MIFT-En_opencoder-edu_MIFT-en_v2_PIFT-jaen_10000
Haitao999/Qwen2.5-1.5B-Open-R1-GRPO
Haiyang-W/TokenFormer-354M-Openwebtext2
HanYuhu123/Qwen2.5-1.5B-Open-R1-Distill
HannahJohn/openvino-llama2_chat-int4_sym
HannahJohn/openvino_llama2-chat_finetuned
HanningZhang/OpenGenAlign-Llama3.1-8B-GRPO-Step20
HanningZhang/OpenGenAlign-Llama3.1-8B-PPO-Step20
HanningZhang/OpenGenAlign-Llama3.1-8B-PPO-Step20-Baseline
HanningZhang/OpenGenAlign-Llama3.2-3B-PPO-Step20
HanningZhang/OpenGenAlign-Llama3.2-3B-PPO-Step30
HanningZhang/OpenGenAlign-Llama3.2-3B-PPO-Step30-Baseline
HanningZhang/OpenGenAlign-Qwen2-7B-GRPO-Step20
HanningZhang/OpenGenAlign-Qwen2.5-7B-PPO-KL-0002-Step20
HanningZhang/OpenGenAlign-Qwen2.5-7B-PPO-KL-Step20
HanningZhang/OpenGenAlign-Qwen2.5-7B-PPO-KL-Step30
HanningZhang/OpenGenAlign-Qwen2.5-7B-PPO-KL_Cliphigher-Step20
HanningZhang/OpenGenAlign-Qwen2.5-7B-PPO-Step10
HanningZhang/OpenGenAlign-Qwen2.5-7B-PPO-Step20
HanningZhang/OpenGenAlign-Qwen2.5-7B-PPO-Step30
Hanyuezhuohua/Qwen2.5-1.5B-Open-P1-Sequential
Haozhan72/Openvla-oft-SFT-libero-goal-traj1
Haozhan72/Openvla-oft-SFT-libero-object-traj1
Haozhan72/Openvla-oft-SFT-libero-spatial-traj1
Haozhan72/Openvla-oft-SFT-libero10-traj1
Haozhan72/Openvla-oft-SFT-libero10-trajall
Haozhan72/openvla-oft-libero10-traj1-rl
Haozhangcx/openseed
Harcuracy/open_ai_yoruba
Haride/Qwen2.5-1.5B-Open-R1-Distill
HarleyCooper/Qwen.5B-OpenR1Math
HarleyCooper/Qwen.5B-OpenR1Math-5
HarshGahlaut/openELM-calender
HarshitSheoran/OpenFWI
Harshvir/open_llama_3b-Physics
HectorHe/Deepseek-Coder-V2-Lite-13B-Instruct-Open-R1-Distill
HectorHe/Qwen2.5-1.5B-Open-R1-Distill-run2
HelloNothing/llama2-openassistant
HemaCh/openchat-function-calling
HemaCh/openchat_function_calling_merged
Hemachandiran/OpenvinoDolly
Hemachandiran/llava_Openvino_INT4
Hemanth-thunder/tamil-llama3-8B-open-instruct-v1-SFT-test
Heoni/Llama-3-Open-Ko-8B-Aguie_ep1_proto
Heoni/Llama-3-Open-Ko-8B-Aguie_ep2_proto
Heoni/Llama-3-Open-Ko-8B-Aguie_ep3_proto
Heralax/demo-nursing-model-pretrain
Here4TheData/OpenModel
Herman555/OpenHermes-2.5-AshhLimaRP-Mistral-7B-GGUF
Hesx/creativeml-openrail-m
Hilal2782/KTU_Llama3.1_8B_umarigan_openhermes_tr
Hilal2782/Llama3.1_8B_umarigan_openhermes_tr
HoangTran223/openlm-research_open_llama_3b_f3983ea6-03ad-498d-bbd2-7f3606062c49_500
Homiebear/openrail
Honkware/openchat-GPTQ
Honkware/openchat_8192-GPTQ
HooshvareLab/bert-fa-base-uncased
Hsu1023/Qwen2.5-3B-Open-R1-GRPO
Hsu1023/Qwen2.5-3B-Open-R1-GRPO-dapo17k
Hsu1023/Qwen3-1.7B-Open-R1-GRPO
Hsu1023/Qwen3-4B-Open-R1-GRPO
HuLab/OpenSeed-Models
HuangLab/CELL-E_2_OpenCell_1280
HuangLab/CELL-E_2_OpenCell_2560
HuangLab/CELL-E_2_OpenCell_480
HuangLab/CELL-E_2_OpenCell_640
HuggingFaceH4/zephyr-7b-beta
HuggingFaceTB/SmolLM-135M
HuggingFaceTB/SmolLM-135M-Instruct
HuggingFaceTB/SmolLM2-1.7B
HuggingFaceTB/SmolLM2-1.7B-Instruct
HuggingFaceTB/SmolLM2-135M
HuggingFaceTB/SmolLM2-135M-Instruct
HuggingFaceTB/SmolLM2-360M-Instruct
HuggingFaceTB/SmolVLM-256M-Instruct
